file,class,sensor,date_deploy,time_deploy,duration[mm:ss],t_max_p_1s_nadir,t_nadir,nadir,max_p_1s_nadir,rate_pc,ratio_pc,log_RPC,treatment,inj_pos,sens_wc_pos_ent,sens_wc_pos_blade,sens_wc_pos_exit,clear_passage,rotate_hub,pres_force,passage_loc,centre_hub_contact,blade_contact,n_contact,c_1_bl,c_1_sl,c_1_bv,c_1_type,c_2_bl,c_2_sl,c_2_bv,c_2_type,t_start_roi1,t_end_roi1,t_start_roi2,t_end_roi2,t_start_roi3,t_end_roi3,t_start_roi4,t_end_roi4,t_start_roi5,t_end_roi5,t_start_roi6,t_end_roi6,max_accmag_roi1,max_accmag_roi2,max_accmag_roi3,max_accmag_roi4,max_accmag_roi5,max_accmag_roi6,max_accmag_time_roi1,max_accmag_time_roi2,max_accmag_time_roi3,max_accmag_time_roi4,max_accmag_time_roi5,max_accmag_time_roi6,nadir_acceleration,max_hig_roi1,max_hig_roi2,max_hig_roi3,max_hig_roi4,max_hig_roi5,max_hig_roi6,max_hig_time_roi1,max_hig_time_roi2,max_hig_time_roi3,max_hig_time_roi4,max_hig_time_roi5,max_hig_time_roi6,max_nadir_acc_dist,max_nadir_acc_position,acc_rms,accmag_1,accmag_1_t,accmag_1_p,guide_vane_contact,accmag_2,accmag_2_t,accmag_2_p,accmag_3,accmag_3_t,accmag_3_p,accmag_4,accmag_4_t,accmag_4_p,inj_to_pre_nadir_accmag_count,pre_nadir_event_accmag_count,nadir_event_accmag_count,post_nadir_event_accmag_count,post_nadir_to_rec_accmag_count,accmag_5,accmag_5_t,accmag_5_p,accmag_6,accmag_6_t,accmag_6_p,accmag_7,accmag_7_t,accmag_7_p,accmag_8,accmag_8_t,accmag_8_p
B76-0806132559_imp,100_imp,B76,06/08,13:25:59,00:59:00,14.07,14.1,1012.3,1099.9,87.6000000000001,0.987849451743554,-0.0122249696225689,400 (70%),High,4,6,5,No contact,No hub rotation,Pressure force,Center,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,12.66,15.54,14,14.2,13.7,14,14.2,14.5,12.66,13.7,14.5,15.54,161.526,161.526,9.707,133.426,0.282,135.543,14.1,14.1,14,14.32,12.99,14.99,161.526,141.9,24.3,NA,40.8,NA,141.9,14.7415,14.0705,NA,14.274,NA,14.7415,0,On nadir,74.1075861687716,161.526,14.1,1012.3,GV contact,133.426,14.32,1299.4,135.543,14.99,1382.5,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0806134449_imp,100_imp,B76,06/08,13:44:49,00:59:00,26.63,26.66,1033.7,1103.6,69.8999999999999,0.967398664989842,-0.0331445985923021,400 (70%),Low,5,6,1,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near hub,1,10,Direct,NA,NA,NA,NA,25.22,28.1,26.56,26.76,26.26,26.56,26.76,27.06,25.22,26.26,27.06,28.1,125.13,125.13,3.416,93.327,0.98,77.106,26.73,26.73,26.54,26.93,26.26,27.09,45.34,570.2,570.2,NA,13.4,NA,284.8,26.7085,26.7085,NA,26.905,NA,27.159,0.07,After nadir,50.5222471326576,125.13,26.73,1334.6,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0806142702_imp,100_imp,B76,06/08,14:27:02,01:00:00,25.43,25.46,1025.1,1094.7,69.6000000000001,0.97551458394303,-0.0247901688072187,400 (70%),Low,5,6,1,No contact,Hub rotation,No pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,24.02,26.9,25.36,25.56,25.06,25.36,25.56,25.86,24.02,25.06,25.86,26.9,224.948,135.803,5.56,224.948,0.468,106.772,25.7,25.56,25.35,25.7,25.06,26.34,57.62,223.1,38.5,NA,133.6,NA,223.1,26.3665,25.56,NA,25.5605,NA,26.3665,0.1,After nadir,66.6062828557272,224.948,25.7,1318.4,GV contact,143.373,25.8,1380.3,106.772,26.34,1341.6,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0806144250_imp,100_imp,B76,06/08,14:42:50,01:00:00,23.37,24.16,986.7,1119.6,132.9,1.01347927434884,0.013389237119016,400 (70%),High,6,3,7,No contact,Hub rotation,Pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,22.72,25.6,24.06,24.26,23.76,24.06,24.26,24.56,22.72,23.76,24.56,25.6,168.031,77.233,2.923,168.031,1.427,146.064,24.44,24.24,24.01,24.44,23.76,24.58,47.585,407.3,12.9,NA,45.9,NA,407.3,24.725,24.139,NA,24.357,NA,24.725,0.08,After nadir,34.4252357622386,168.031,24.44,1333.4,GV contact,146.064,24.58,1300.2,112.859,24.68,1325.3,NA,NA,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0806155800_imp,100_imp,B76,06/08,15:58:00,00:59:00,22.84,22.86,1035,1101,66,0.966183574879227,-0.0344014267173324,400 (70%),Low,6,6,1,No contact,Hub rotation,No pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,21.42,24.3,22.76,22.96,22.46,22.76,22.96,23.26,21.42,22.46,23.26,24.3,139.33,139.33,2.513,123.528,0.77,58.541,22.92,22.92,22.75,23,22.46,23.79,32.597,400.9,71.8,NA,400.9,NA,137.1,23.002,22.918,NA,23.002,NA,23.4595,0.06,After nadir,47.0887510957968,139.33,22.92,1278.1,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0806161900_imp,100_imp,B76,06/08,16:19:00,01:00:00,16.91,16.92,945.4,1086.7,141.3,1.057753331923,0.056147160623001,400 (70%),High,1,1,6,No contact,Hub rotation,Pressure force,Absolute tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,15.48,18.36,16.82,17.02,16.52,16.82,17.02,17.32,15.48,16.52,17.32,18.36,213.59,144.693,3.701,213.59,0.354,151.567,17.11,16.93,16.7,17.11,15.59,17.62,88.265,535.1,20.5,NA,535.1,NA,421.8,17.06,16.909,NA,17.06,NA,17.496,0.01,After nadir,49.5680382451857,144.693,16.93,956.5,GV contact,213.59,17.11,1299.6,151.567,17.62,1437.8,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0806164443_imp,100_imp,B76,06/08,16:44:43,00:59:00,24.59,24.6,702.3,1165.5,463.2,1.42389292325217,0.35339461581716197,400 (70%),Low,1,1,7,Contact,NA,NA,NA,No CH contact,Blade contact,1,Absolute tip,6,14,Direct,NA,NA,NA,NA,23.16,26.04,24.5,24.7,24.2,24.5,24.7,25,23.16,24.2,25,26.04,191.433,191.433,6.051,166.801,0.312,99.029,24.61,24.61,24.32,24.7,23.47,25.13,121.729,563.2,563.2,NA,440.8,NA,27.5,24.5825,24.5825,NA,24.7875,NA,25.23,0.01,After nadir,90.8527234730814,191.433,24.61,892.9,GV contact,116.301,24.83,1421.6,99.029,25.13,1346.1,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0806170715_imp,100_imp,B76,06/08,17:07:15,00:59:00,24.27,24.29,979,1223.1,244.1,1.02145045965271,0.0212236364516266,400 (70%),High,3,3,7,Contact,NA,NA,NA,No CH contact,Blade contact,1,Center,3,11,Direct,NA,NA,NA,NA,22.85,25.73,24.19,24.39,23.89,24.19,24.39,24.69,22.85,23.89,24.69,25.73,152.499,152.499,3.175,82.67,3.349,75.95,24.3,24.3,24,24.59,23.81,24.69,136.495,564.5,564.5,NA,167.8,NA,176.6,24.2595,24.2595,NA,24.6115,NA,24.7855,0.01,After nadir,72.3895464286305,152.499,24.3,993.9,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0806172759_imp,100_imp,B76,06/08,17:27:59,00:59:00,26.04,26.06,1010.8,1100.9,90.1000000000001,0.989315393747527,-0.0107420965319021,400 (70%),Low,3,3,7,No contact,Hub rotation,Pressure force,Center hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,24.62,27.5,25.96,26.16,25.66,25.96,26.16,26.46,24.62,25.66,26.46,27.5,110.709,110.709,4.92,66.364,0.54,45.821,26.07,26.07,25.96,26.28,24.83,26.59,86.722,17.2,16,NA,10.4,NA,17.2,27.3765,26.0395,NA,26.2565,NA,27.3765,0.01,After nadir,45.7633526993567,110.709,26.07,1018.5,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0806175906_imp,100_imp,B76,06/08,17:59:06,00:59:00,23.17,23.18,801.6,1195.1,393.5,1.24750499001996,0.221145548651537,400 (70%),High,2,2,6,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near hub,4,10,Indirect,NA,NA,NA,NA,21.74,24.62,23.08,23.28,22.78,23.08,23.28,23.58,21.74,22.78,23.58,24.62,212.777,209.132,9.357,212.777,1.204,143.559,23.43,23.2,23.02,23.43,22.78,23.61,165.334,599.6,599.6,NA,286.9,NA,391.5,23.1615,23.1615,NA,23.551,NA,23.664,0.02,After nadir,96.5799159280369,209.132,23.2,1004.8,GV contact,212.777,23.43,1255.3,143.559,23.61,1335.2,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0806182401_imp,100_imp,B76,06/08,18:24:01,00:59:00,22.99,23.02,996.8,1198.6,201.8,1.00321027287319,0.00320513094894833,400 (70%),Low,3,3,1,Contact,NA,NA,NA,No CH contact,Blade contact,1,Center,4,11,Direct,NA,NA,NA,NA,21.58,24.46,22.92,23.12,22.62,22.92,23.12,23.42,21.58,22.62,23.42,24.46,212.321,212.321,24.153,121.044,1.677,78.403,23.02,23.02,22.92,23.23,22.62,23.5,212.321,493.4,493.4,6.4,92.1,NA,427.6,22.9725,22.9725,22.9065,23.176,NA,23.468,0,On nadir,108.225779409793,212.321,23.02,996.8,GV contact,121.044,23.23,1349,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102020905_imp,100_imp,B77,02/01,02:09:05,00:59:00,13.5,13.53,930.2,1144,213.8,1.07503762631692,0.0723556621921403,400 (70%),High,4,3,7,Contact,NA,NA,NA,No CH contact,Blade contact,1,Center,4,11,Direct,NA,NA,NA,NA,12.09,14.97,13.43,13.63,13.13,13.43,13.63,13.93,12.09,13.13,13.93,14.97,191.043,191.043,8.658,84.515,0.034,33.227,13.54,13.54,13.43,13.8,13.13,14.63,124.357,616.9,616.9,NA,12.6,NA,129.6,13.5085,13.5085,NA,13.781,NA,14.0765,0.01,After nadir,67.9827949641882,191.043,13.54,998,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102022635_imp,100_imp,B77,02/01,02:26:35,00:59:00,28.89,28.9,913,1146.2,233.2,1.09529025191676,0.0910193983871686,400 (70%),Low,6,3,7,No contact,Hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,27.46,30.34,28.8,29,28.5,28.8,29,29.3,27.46,28.5,29.3,30.34,205.109,142.541,3.839,205.109,1.844,83.1,29.24,28.92,28.59,29.24,28.5,29.33,75.042,456.4,407,NA,68.5,NA,456.4,29.3035,28.916,NA,29.245,NA,29.3035,0.02,After nadir,54.2996883245462,142.541,28.92,1008.6,GV contact,205.109,29.24,1410.3,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102023924_imp,100_imp,B77,02/01,02:39:24,00:59:00,29.52,29.53,901.3,1223.2,321.9,1.10950848773993,0.103917113419773,400 (70%),High,2,2,1,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near tip,4,13,Direct,NA,NA,NA,NA,28.09,30.97,29.43,29.63,29.13,29.43,29.63,29.93,28.09,29.13,29.93,30.97,205.816,205.816,3.861,97.966,1.444,48.561,29.54,29.54,29.26,29.71,28.23,29.93,90.264,564.6,564.6,NA,135,NA,94.6,29.508,29.508,NA,29.6905,NA,30.385,0.01,After nadir,65.8868088156101,205.816,29.54,933.8,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102031024_imp,100_imp,B77,02/01,03:10:24,00:59:00,23.99,24.01,882,1134.7,252.7,1.13378684807256,0.125563222975346,400 (70%),Low,2,2,6,No contact,Hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,22.57,25.45,23.91,24.11,23.61,23.91,24.11,24.41,22.57,23.61,24.41,25.45,193.448,132.413,2.685,193.448,0.536,75.435,24.21,24.01,23.91,24.21,23.61,24.73,132.413,29.4,29.4,NA,28.3,NA,9.9,23.985,23.985,NA,24.202,NA,24.679,0,On nadir,64.0417371741719,132.413,24.01,882,GV contact,154.264,24.15,1356,193.448,24.21,1310.7,NA,NA,NA,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102032311_imp,100_imp,B77,02/01,03:23:11,00:59:00,20.77,20.79,778.2,1190,411.8,1.28501670521717,0.250771718431684,400 (70%),High,7,6,7,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near tip,5,13,Indirect,NA,NA,NA,NA,19.35,22.23,20.69,20.89,20.39,20.69,20.89,21.19,19.35,20.39,21.19,22.23,206.401,146.279,8.908,206.401,7.835,99.568,20.97,20.78,20.4,20.97,19.8,21.21,130.833,536.7,399.3,6.2,32.6,29.4,536.7,21.3275,20.762,20.686,20.948,19.772,21.3275,-0.01,Before nadir,59.587240825053,146.279,20.78,1183.3,GV contact,206.401,20.97,1311.6,99.568,21.21,1384.3,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102052047_imp,100_imp,B77,02/01,05:20:47,00:59:00,21.4,21.43,1013.9,1160.4,146.5,0.986290561199329,-0.013804280976397,400 (70%),Low,4,4,6,Contact,NA,NA,NA,CH contact,No blade contact,1,Center hub,4,NA,Direct,NA,NA,NA,NA,19.99,22.87,21.33,21.53,21.03,21.33,21.53,21.83,19.99,21.03,21.83,22.87,189.486,189.486,15.478,171.632,1.856,114.326,21.44,21.44,21.33,21.61,20.99,22.05,168.851,432.4,274.5,NA,432.4,NA,407.5,21.5395,21.4605,NA,21.5395,NA,21.9235,0.01,After nadir,102.638235436758,189.486,21.44,1014,No GV contact,99.994,21.89,1408.6,114.326,22.05,1390.1,NA,NA,NA,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102054611_imp,100_imp,B77,02/01,05:46:11,00:59:00,21,21.03,1051.4,1110.7,59.3,0.951112801978314,-0.0501226094032108,400 (70%),High,6,7,1,No contact,Hub rotation,No pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,19.59,22.47,20.93,21.13,20.63,20.93,21.13,21.43,19.59,20.63,21.43,22.47,195.82,136.61,2.819,195.82,0.817,97.871,21.27,21.09,20.92,21.27,20.63,21.54,39.828,448.2,87.1,NA,448.2,NA,399.1,21.1465,21.0865,NA,21.1465,NA,21.8425,0.06,After nadir,56.1219712327322,195.82,21.27,1219.3,GV contact,132.801,21.39,1314.9,NA,NA,NA,NA,NA,NA,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102061252_imp,100_imp,B77,02/01,06:12:52,01:00:00,24.5,24.52,832.4,1102,269.6,1.2013455069678,0.183442184462658,400 (70%),Low,1,1,7,No contact,Hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,23.08,25.96,24.42,24.62,24.12,24.42,24.62,24.92,23.08,24.12,24.92,25.96,161.947,161.947,5.134,85.725,0.149,75.215,24.53,24.53,24.27,24.9,23.48,24.92,111.925,270.4,54.3,NA,270.4,NA,164.4,24.801,24.5,NA,24.801,NA,24.9945,0.01,After nadir,58.9329382312763,161.947,24.53,919.2,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102063308_imp,100_imp,B77,02/01,06:33:08,00:59:00,20.18,20.2,926.1,1167,240.9,1.07979699816435,0.0767730588059138,400 (70%),High,4,4,6,Contact,NA,NA,NA,CH contact,No blade contact,1,Center hub,2,NA,Direct,NA,NA,NA,NA,18.76,21.64,20.1,20.3,19.8,20.1,20.3,20.6,18.76,19.8,20.6,21.64,215.334,215.334,56.775,146.783,0.774,67.842,20.21,20.21,20.1,20.59,19.72,20.63,210.642,542.4,542.4,153.5,502.1,NA,50.1,20.196,20.196,20.0765,20.5305,NA,20.93,0.01,After nadir,114.297870472601,215.334,20.21,946.4,GV contact,144.971,20.27,1238.3,146.783,20.59,1405.3,NA,NA,NA,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0102065956_imp,100_imp,B77,02/01,06:59:56,00:59:00,24.08,25.04,767.3,1112,344.7,1.30327121073895,0.264877419798518,400 (70%),Low,6,4,6,Contact,NA,NA,NA,CH contact,No blade contact,1,Center hub,2,NA,Direct,NA,NA,NA,NA,23.6,26.48,24.94,25.14,24.64,24.94,25.14,25.44,23.6,24.64,25.44,26.48,220.269,220.269,48.975,145.111,0.926,102.933,25.02,25.02,24.94,25.17,24.54,25.76,125.454,566.1,431,9.9,248.4,NA,566.1,25.7455,24.968,24.935,25.14,NA,25.7455,-0.02,Before nadir,115.257606121699,220.269,25.02,913.9,No GV contact,102.933,25.76,1258.8,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B78-0104234903_imp,100_imp,B78,04/01,23:49:03,00:59:00,14.94,14.95,902.3,1284.3,382,1.10827884295689,0.102808219981682,400 (70%),High,7,7,1,Contact,NA,NA,NA,No CH contact,Blade contact,2,Absolute tip,5,NA,Direct,Near tip,1,13,Indirect,13.51,16.39,14.85,15.05,14.55,14.85,15.05,15.35,13.51,14.55,15.35,16.39,200.848,200.848,8.482,167.558,2.926,126.087,14.96,14.96,14.85,15.18,14.55,15.85,140.25,601.5,601.5,NA,499.5,NA,397.8,15.005,15.005,NA,15.1875,NA,15.5685,0.01,After nadir,101.605659590446,200.848,14.96,987.1,GV contact,167.558,15.18,1366.8,132.522,15.28,1296.2,126.087,15.85,1339.4,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B78-0105001037_imp,100_imp,B78,05/01,00:10:37,00:59:00,23.31,24.25,990.5,1122.9,132.4,1.00959111559818,0.00954541284353141,400 (70%),Low,6,3,7,No contact,Hub rotation,No pressure force,Center,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,22.81,25.69,24.15,24.35,23.85,24.15,24.35,24.65,22.81,23.85,24.65,25.69,166.062,83.127,3.498,166.062,1.637,102.218,24.48,24.26,24.11,24.48,23.85,24.8,57.063,346.8,12.5,NA,29.2,NA,346.8,24.8725,24.23,NA,24.474,NA,24.8725,0.01,After nadir,38.1738464926921,166.062,24.48,1322.1,GV contact,102.218,24.8,1384.8,101.835,25.09,1352.6,NA,NA,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B78-0105002356_imp,100_imp,B78,05/01,00:23:56,00:59:00,22.91,22.93,993.2,1119.2,126,1.00684655658478,0.00682322534812543,400 (70%),High,7,6,7,No contact,No hub rotation,Pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,21.49,24.37,22.83,23.03,22.53,22.83,23.03,23.33,21.49,22.53,23.33,24.37,135.1,135.1,2.258,82.162,1.566,92.55,22.93,22.93,22.78,23.33,22.52,23.34,135.1,345.3,19.8,NA,345.3,NA,89.1,23.2495,22.9095,NA,23.2495,NA,23.5425,0,On nadir,51.3147528851759,135.1,22.93,993.2,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B78-0105004835_imp,100_imp,B78,05/01,00:48:35,00:59:00,20.79,21.58,1044.2,1130.8,86.5999999999999,0.957670944263551,-0.0432510419943149,400 (70%),Low,7,7,1,No contact,Hub rotation,No pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,20.14,23.02,21.48,21.68,21.18,21.48,21.68,21.98,20.14,21.18,21.98,23.02,155.82,155.82,1.623,137.157,2.353,121.256,21.66,21.66,21.24,21.73,20.74,22.23,37.008,523.3,523.3,NA,17.1,NA,427,21.646,21.646,NA,21.706,NA,22.216,0.08,After nadir,52.9313623860903,155.82,21.66,1395.2,No GV contact,121.256,22.23,1429.6,103.498,22.43,1400.4,118.197,22.72,1383.8,0,0,1,0,4,104.07,22.98,1417.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
B78-0105010709_imp,100_imp,B78,05/01,01:07:09,00:59:00,23.31,23.33,1020.8,1120.1,99.3,0.979623824451411,-0.0205866336083883,400 (70%),High,6,7,5,No contact,No hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,21.89,24.77,23.23,23.43,22.93,23.23,23.43,23.73,21.89,22.93,23.73,24.77,162.876,162.876,7.788,94.819,1.446,106.967,23.33,23.33,23.23,23.55,22.92,23.76,162.876,174.8,28.5,NA,107.8,NA,174.8,23.899,23.3035,NA,23.653,NA,23.899,0,On nadir,65.1566240121959,162.876,23.33,1020.8,No GV contact,106.967,23.76,1321.6,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B78-0105024336_imp,100_imp,B78,05/01,02:43:36,00:59:00,19.08,19.1,974.2,1165.9,191.7,1.02648326832273,0.0261386576096947,400 (70%),High,2,2,1,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near tip,3,13,Direct,NA,NA,NA,NA,17.66,20.54,19,19.2,18.7,19,19.2,19.5,17.66,18.7,19.5,20.54,165.681,165.681,4.783,136.22,0.846,28.747,19.08,19.08,19,19.28,17.66,20.36,153.015,553.1,553.1,NA,407.9,NA,6,19.0655,19.0655,NA,19.223,NA,20.183,-0.02,Before nadir,76.9024543762762,165.681,19.08,1165.9,GV contact,136.22,19.28,1297.2,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B78-0105033431_imp,100_imp,B78,05/01,03:34:31,00:59:00,24.84,24.86,882.8,1161.9,279.1,1.13275940190304,0.124656604599556,400 (70%),High,1,1,7,Contact,NA,NA,NA,No CH contact,Blade contact,1,Absolute tip,2,14,Direct,NA,NA,NA,NA,23.42,26.3,24.76,24.96,24.46,24.76,24.96,25.26,23.42,24.46,25.26,26.3,182.487,182.487,30.4,159.896,5.434,167.024,24.87,24.87,24.76,25.02,24.46,25.29,175.334,467.6,467.6,37.5,421.6,NA,164.6,24.8235,24.8235,24.573,25.1245,NA,25.4945,0.01,After nadir,104.517959989796,182.487,24.87,957.2,GV contact,159.896,25.02,1384.2,167.024,25.29,1232.9,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B78-0105041931_imp,100_imp,B78,05/01,04:19:31,00:59:00,20.84,20.88,1040.2,1243.3,203.1,0.961353585848875,-0.0394130023568351,400 (70%),High,5,3,5,Contact,NA,NA,NA,No CH contact,Blade contact,1,Center,3,11,Direct,NA,NA,NA,NA,19.44,22.32,20.78,20.98,20.48,20.78,20.98,21.28,19.44,20.48,21.28,22.32,199.512,199.512,25.227,160.61,5.043,141.207,20.86,20.86,20.78,21.08,20.24,21.34,53.972,555,555,5,553.6,11.5,268.3,20.8275,20.8275,20.7525,21.077,20.2205,21.4025,-0.02,Before nadir,83.5936006878061,199.512,20.86,1069.4,GV contact,160.61,21.08,1344.2,151.431,21.18,1303.2,122.975,21.27,1226.7,0,0,1,3,4,141.207,21.34,1317,101.564,21.64,1335.1,98.454,21.94,1430.5,99.048,22.1,1407
B78-0105043507_imp,100_imp,B78,05/01,04:35:07,00:59:00,23.23,23.33,985.9,1300.9,315,1.01430165331169,0.0142003494011414,400 (70%),Low,6,6,1,Contact,NA,NA,NA,No CH contact,Blade contact,2,Center,1,11,Direct,NA,NA,NA,NA,21.89,24.77,23.23,23.43,22.93,23.23,23.43,23.73,21.89,22.93,23.73,24.77,192.043,192.043,131.544,154.701,1.206,25.596,23.42,23.42,23.23,23.43,22.93,24.06,185.681,566,480.7,566,230.7,NA,5.9,23.216,23.364,23.216,23.5015,NA,24.0425,0.09,After nadir,129.151515781345,192.043,23.42,1346.9,GV contact,147.08,23.61,1377.1,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B61-0716112326_imp,100_imp,B61,16/07,11:23:26,00:59:00,36.05,36.07,990.8,1149.3,158.5,1.00928542591845,0.00924258136693265,400 (100%),High,1,1,1,No contact,No hub rotation,Pressure force,Absolute tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,34.63,37.51,35.97,36.17,35.67,35.97,36.17,36.47,34.63,35.67,36.47,37.51,155.199,153.229,8.76,95.698,0.928,155.199,36.56,36.07,35.84,36.3,34.95,36.56,153.229,312,40.7,NA,312,4.1,160.9,36.4595,36.044,NA,36.4595,35.052,36.819,0,On nadir,50.2581956581165,153.229,36.07,990.8,No GV contact,155.199,36.56,1383.8,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B61-0716132030_imp,100_imp,B61,16/07,13:20:30,00:59:00,28.93,28.95,1031.2,1163.1,131.9,0.969743987587277,-0.0307231726428407,400 (100%),Low,7,7,7,No contact,No hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,27.51,30.39,28.85,29.05,28.55,28.85,29.05,29.35,27.51,28.55,29.35,30.39,191.495,191.495,4.88,38.348,1.865,11.805,28.94,28.94,28.84,29.13,28.55,29.77,132.495,33.6,33.6,NA,7.1,NA,11.9,28.928,28.928,NA,29.124,NA,29.4505,-0.01,Before nadir,70.0584628102368,191.495,28.94,1107.6,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
